balanced_review_rank,review_stratum,pair_uid,candidate_scope,review_priority,candidate_rule_hits,candidate_rank_score,alias_relation,same_market_raw,source_market_raw_left,source_market_raw_right,source_seller_raw_left,source_seller_raw_right,shared_contact_values,shared_title_values,shared_description_values,shared_category_values,shared_pgp_fingerprint_values,lexical_similarity,structural_support_score,left_preview,right_preview,review_status,review_label,reviewer_id,review_notes,target_bucket,target_reason,target_action,suggested_label,suggested_confidence,source_step11_scorer_token,source_step11_graph_primary_threshold,source_step11_prob_positive,source_step11_score_rank_desc,source_step11_threshold_pass_bool,source_step11_graph_filter_retained_bool,embedding_cosine_bge_m3,structural_support_score_raw,profile_category_jaccard,style_gap_score,style_gap_feature_hit_count,boundary_distance_to_graph_threshold
48,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/3462||market_item.xlsx|茶马古道|seller_raw:/shop/417338,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.682457,different_alias,true,茶马古道,茶马古道,/shop/3462,/shop/417338,,,,数据,,0.259706,0.577061,T: 求购之前泄露的华住数据库，要求一定要完整 || 求购之前泄露的华住数据库，要求一定要完整 | D: 求购之前泄露的华住数据库，要求一定要完整 | C: 数据,T: 收近期整理好得 手机----姓名数据 千万级别得滴滴我 || 收近期的手机数据 | D: 有的滴滴我 谢谢老板们 老板们已经加到200刀了 有的请出一份给弟弟啊 | C: 数据,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.682457,298,1,1,0.848436,0.577061,1.0,1.376332,3,0.122457
49,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:58949||market_item.xlsx|中文暗网交易市场|seller_raw:81012,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.682457,different_alias,true,中文暗网交易市场,中文暗网交易市场,58949,81012,,,,私人专拍,,0.209483,0.547001,T: zhang666的私拍 || zhang666的私拍 | D: zhang666的私拍 | C: 私人专拍,T: 阿宁的私拍，查询人物 || z的私拍 | D: 以工作日为单位，一到两个工作日出单， | C: 私人专拍,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.682457,292,1,1,0.858282,0.547001,1.0,1.740171,2,0.122457
50,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/416063||market_item.xlsx|茶马古道|seller_raw:/shop/466869,sockpuppet_primary,high,profile_lexical_neighbor|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.682457,different_alias,true,茶马古道,茶马古道,/shop/416063,/shop/466869,,,,数据,,0.178275,0.518557,"T: 求购最新高中，大学生家长数据 ,要求 学生名字,年级,家长手机号码,有货留下 TG 私聊站内担保发货 || 求购企业邮箱，有货的联系我，每天都在线 | D: 爆破企业邮箱账密，私人企业邮箱账密 有货的老板来合作 长期交易，有实力的老板联系我，骗子绕道 没时间浪费 | C: 数据",T: 求购国内学生家长数据，不是一手的别来 || 求购国内学生家长数据，不是一手的别来 | D: 求购一手在读学生家长数据，不是一手的别来 | C: 数据,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.682457,311,1,1,0.846937,0.518557,1.0,1.884704,3,0.122457
51,text_clone_primary,market_item.xlsx|茶马古道|seller_raw:/shop/430060||market_item.xlsx|茶马古道|seller_raw:/shop/458490,sockpuppet_primary,high,profile_lexical_neighbor|shared_title_clone|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.682313,different_alias,true,茶马古道,茶马古道,/shop/430060,/shop/458490,,手枪求购 大陆地区,,实物,,0.358086,0.870321,T: 手枪求购 大陆地区 || 手枪求购 大陆地区 | D: 5、拒绝预付款、快递单流程阶段性付款 可以提供的站内信联系，其他我没有考虑到的都可以谈 | C: 实物,T: 手枪求购 大陆地区 || 手枪求购 大陆地区 | D: 2、拒绝预付款、快递单流程阶段性付款 可以提供的站内信联系，其他我没有考虑到的都可以谈 | C: 实物,reviewed,uncertain,codex_conservative_boundary_review_20260421,"codex_review: uncertain; graph-retained and strongly overlapping, but still lacks direct identity closure strong enough for a positive training label.",positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.682313,330,1,1,0.925603,0.870321,1.0,0.559741,1,0.122313
52,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/435860||market_item.xlsx|茶马古道|seller_raw:/shop/469170,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.682225,different_alias,true,茶马古道,茶马古道,/shop/435860,/shop/469170,,,,数据,,0.230651,0.803476,T: 求购美国本土营业执照 || 印度营业执照全套 | D: 求购美国本土营业执照全套，公司最好是电子，科技，商务，基金，手上有的联系谈价TG@lailai5688 | C: 数据,T: 求购美国最新SSN ID || 求购美国最新SSN ID | D: 要求最新SSN ID 美国 | C: 数据,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.682225,334,1,1,0.829199,0.803476,1.0,1.648783,3,0.122225
53,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/427472||market_item.xlsx|茶马古道|seller_raw:/shop/816,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.682225,different_alias,true,茶马古道,茶马古道,/shop/427472,/shop/816,,,,四件套号卡,,0.181798,0.717749,T: 出售银行卡四件套对公账户一手货源 需要 加Qv同步：80854991 || 出售银行卡四件套对公账户一手货源 需要 飞机：@ss612 | D: 一手货源公户四件套安全可靠 需要的老板联系：QQVX:80854991 欢迎详谈 | C: 四件套号卡,T: 求购银行卡四件套 || 求购银行卡四件套 | D: 求购银行卡四件套，要求现货 | C: 四件套号卡,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.682225,332,1,1,0.886861,0.717749,1.0,2.629376,6,0.122225
54,semantic_structural,market_item.xlsx|中文暗网交易市场|seller_raw:596096||market_item.xlsx|中文暗网交易市场|seller_raw:605912,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.675768,different_alias,true,中文暗网交易市场,中文暗网交易市场,596096,605912,,,,数据资源,,0.447433,0.885099,T: 2021最新脱库彩票数据12560条杏彩168可验证 || 2021最新脱库彩票数据12560条杏彩168可验证 | D: 数据可以通过在线验证，在首页点击“免费注册”，在注册页面输入账号即可验证数据的真实性 | C: 数据资源,T: 最新脱库彩票数据34922条玩彩带网址可验证 || 最新脱库彩票数据34922条玩彩带网址可验证 | D: 最新脱库彩票数据34922条玩彩带网址可验证 外围彩票平台，玩彩，网址：http://wcai06.com，新脱库34922条 数据格式：user_id|account|password|full_name|phone|qq|reg_ip|省份|城市|运营商 数据可以通过在线验证，在首页点击“注册”，在注册页面输... | C: 数据资源,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.675768,380,1,1,0.88598,0.885099,1.0,0.808268,1,0.115768
55,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/405939||market_item.xlsx|茶马古道|seller_raw:/shop/463712,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.675727,different_alias,true,茶马古道,茶马古道,/shop/405939,/shop/463712,,,,虚拟,,0.392539,0.976577,T: 求购美亚美国亚马逊礼品卡 || 求购美亚美国亚马逊礼品卡 | D: 大量求购美国亚马逊美亚礼品卡，骗子勿扰 | C: 虚拟,T: 求购美谷，苹果礼品卡，担保交易 || 求购美谷，苹果礼品卡，担保交易 | D: 求购美谷，苹果礼品卡，担保交易 | C: 虚拟,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.675727,395,1,1,0.918356,0.976577,1.0,1.657534,4,0.115727
56,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/404061||market_item.xlsx|茶马古道|seller_raw:/shop/443520,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.675727,different_alias,true,茶马古道,茶马古道,/shop/404061,/shop/443520,,,,数据,,0.212292,0.937819,T: 求购电视购物货到付款那种客户数据，能每月或者半月更新的来。源头的来 || 求购电视购物货到付款那种客户数据，能每月或者半月更新的来。源头的来 | D: 能提供一手电视购物客户数据资源，能定期更新，是源头的来 | C: 数据,T: 收风尚购物数据 电视购物数据 蝙蝠3473288 QQ2508638298 || 收风尚购物数据 电视购物数据 蝙蝠3473288 QQ2508638298 | D: 求购风尚购物 家家购物 家有购物 星空购物 等电视购物数据 有的加我蝙蝠 3473288 | C: 数据,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.675727,393,1,1,0.863183,0.937819,1.0,2.010654,3,0.115727
57,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/415759||market_item.xlsx|茶马古道|seller_raw:/shop/510,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.675727,different_alias,true,茶马古道,茶马古道,/shop/415759,/shop/510,,,,服务,,0.558633,0.745485,T: 黑客大神，能改成绩，大学成绩的来 || 黑客大神，能改成绩，大学成绩的来 | D: 国内大学，正方教务系统，渗透学校教务系统内网网站，拿权限或进数据库修改成绩 | C: 服务,T: 求购黑客服务，渗透网站进数据库 || 求购黑客服务，渗透网站进数据库 | D: 渗透学校教务系统内网网站，拿权限或进数据库修改成绩 | C: 服务,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.675727,400,1,1,0.871468,0.745485,1.0,1.887746,3,0.115727
58,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/442743||market_item.xlsx|茶马古道|seller_raw:/shop/668,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.675727,different_alias,true,茶马古道,茶马古道,/shop/442743,/shop/668,,,,数据,,0.237278,0.697614,T: 指定网站脱库@china8848 || 指定网站脱库@china8848 | D: 指定网站脱库，效率高价格低，有好项目的老板来谈----@china8848 | C: 数据,T: 指定网站 QQ微信好友 数据提取 || 指定网站 QQ微信好友 数据提取 | D: 指定网站 QQ微信好友 数据提取 有需要留言 | C: 数据,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.675727,412,1,1,0.865628,0.697614,1.0,2.669329,4,0.115727
59,semantic_structural,market_item.xlsx|茶马古道|seller_raw:/shop/418181||market_item.xlsx|茶马古道|seller_raw:/shop/7275,sockpuppet_primary,high,profile_lexical_neighbor|structural_support|boundary_expansion|high_semantic_high_structure|zero_shot_bge,0.675727,different_alias,true,茶马古道,茶马古道,/shop/418181,/shop/7275,,,,数据,,0.266209,0.692959,T: 长期大量收QP.BC数据 || 长期大量收QP.BC数据 | D: 长期大量收QP.BC数据 联系TG：@dyj9988 | C: 数据,T: 长期大量收QQ邮箱微信引流粉bc、qp、cp 需支持验证或测试 价格好谈 中介勿扰 中介勿扰 || 长期大量收QQ邮箱微信引流粉bc、qp、cp 需支持验证或测试 价格好谈 中介勿扰 中介勿扰 | D: 长期大量收QQ邮箱微信引流粉bc、qp、cp一手源头数据 需支持验证或测试 价格好谈 中介勿扰 中介勿扰，求购QQ邮箱粉最新数据有多少要多少必须一手 | C: 数据,reviewed,uncertain,codex_conservative_boundary_review_20260421,codex_review: uncertain; overlap is review-relevant but not strong enough for a defensible positive/negative training label without direct identity closure.,positive_probe_high_semantic_high_structure,boundary_expansion|high_semantic_high_structure|zero_shot_bge,review_existing_pending_queue_row,positive_candidate,medium,core_zero_shot_bge_m3,0.56,0.675727,402,1,1,0.873785,0.692959,1.0,2.777398,5,0.115727
