pair_uid,data_bucket,candidate_language,split_name,split_component_id,review_label,review_stratum,usable_for_supervision,usable_for_core_transfer,candidate_rule_hits,shared_contact_count,shared_pgp_fingerprint_count,shared_title_count,shared_description_count,embedding_cosine_multilingual_e5_large,embedding_cosine_bge_m3,embedding_cosine_labse,structural_support_score_raw,source_seller_raw_left,source_seller_raw_right,identity_label,evidence_type,evidence_type_confident,identity_training_eligible,has_direct_identifier_signal,has_template_clone_signal,has_semantic_topic_signal,has_public_contact_or_url_noise_signal,evidence_type_reasons
market_item.xlsx|茶马古道|seller_raw:/shop/403756||market_item.xlsx|茶马古道|seller_raw:/shop/753,zh_target_strict,zh,test,comp_00154,negative,semantic_structural,1,1,,,,,,0.966964,0.95561,0.954827,0.985256,/shop/403756,/shop/753,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:593068||market_item.xlsx|茶马古道|seller_raw:/shop/459141,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_only,0,0,,,,,,0.940483,0.924934,0.965691,0.491853,593068,/shop/459141,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/450521||market_item.xlsx|茶马古道|seller_raw:/shop/6200,zh_target_strict,zh,train,silver_train_comp_00060,positive,semantic_structural,1,1,,,,,,0.971562,0.972128,0.966402,0.994808,/shop/450521,/shop/6200,same_controller,same_controller_style_structural_soft,1,1,0,0,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:55515||market_item.xlsx|中文暗网交易市场|seller_raw:61132,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_only,0,0,,,,,,0.951507,0.919694,0.94879,0.442338,55515,61132,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/440200||market_item.xlsx|茶马古道|seller_raw:/shop/450020,zh_target_strict,zh,train,comp_00186,positive,semantic_structural,1,1,,,,,,0.945114,0.907226,0.966714,0.984214,/shop/440200,/shop/450020,same_controller,same_controller_style_structural_soft,1,1,0,0,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:596149||market_item.xlsx|茶马古道|seller_raw:/shop/461572,zh_target_strict,zh,valid,comp_00118,negative,semantic_only,1,1,,,,,,0.933976,0.88364,0.97553,0.369443,596149,/shop/461572,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:465763||market_item.xlsx|中文暗网交易市场|seller_raw:499990,zh_target_strict,zh,train,silver_train_comp_00019,positive,text_clone_primary,1,1,,,,,,0.917717,0.911576,0.933292,0.865098,465763,499990,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|茶马古道|seller_raw:/shop/459141||market_item.xlsx|茶马古道|seller_raw:/shop/462494,zh_target_strict,zh,valid,comp_00115,positive,semantic_structural,1,1,,,,,,0.976758,0.96797,0.982177,0.996227,/shop/459141,/shop/462494,same_controller,same_controller_style_structural_soft,1,1,0,0,0,0,positive_without_direct_identifier
market_item.xlsx|茶马古道|seller_raw:/shop/430143||market_item.xlsx|茶马古道|seller_raw:/shop/451739,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_only,0,0,,,,,,0.966006,0.921503,0.939493,0.407568,/shop/430143,/shop/451739,uncertain,uncertain_insufficient_evidence,0,0,0,1,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:363382||market_item.xlsx|茶马古道|seller_raw:/shop/3433,zh_target_strict,zh,train,comp_00045,negative,text_clone_primary,1,1,,,,,,0.968112,0.978817,0.984699,0.29436,363382,/shop/3433,different_controller,template_clone_not_controller,1,1,0,1,0,0,feature_has_shared_description_clone|feature_has_shared_title_clone|feature_shared_description_count|feature_shared_low_df_sentence_count|feature_shared_rare_ngram_count|feature_shared_title_count|review_stratum:text_clone
market_item.xlsx|中文暗网交易市场|seller_raw:31252||market_item.xlsx|中文暗网交易市场|seller_raw:365633,zh_target_strict,zh,train,comp_00001,negative,semantic_structural,1,1,,,,,,0.930388,0.908152,0.896267,0.901556,31252,365633,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:24304||market_item.xlsx|茶马古道|seller_raw:/shop/405939,zh_target_strict,zh,test,comp_00016,negative,semantic_only,1,1,,,,,,0.899076,0.889099,0.918249,0.466052,24304,/shop/405939,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:591680||market_item.xlsx|茶马古道|seller_raw:/shop/436862,zh_target_strict,zh,train,comp_00001,negative,semantic_structural,1,1,,,,,,0.897628,0.862993,0.915794,0.5,591680,/shop/436862,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:575508||market_item.xlsx|茶马古道|seller_raw:/shop/457737,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_only,0,0,,,,,,0.911858,0.892352,0.965968,0.488496,575508,/shop/457737,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:542584||market_item.xlsx|中文暗网交易市场|seller_raw:634642,zh_target_strict,zh,train,silver_relaxed_train_comp_04028,positive,text_clone_primary,1,1,,,,,,0.940021,0.897512,0.967484,0.826306,542584,634642,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:605004||market_item.xlsx|中文暗网交易市场|seller_raw:605180,zh_target_strict,zh,valid,comp_00118,negative,semantic_structural,1,1,,,,,,0.972092,0.949974,0.989961,0.966463,605004,605180,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:42402||market_item.xlsx|中文暗网交易市场|seller_raw:70936,zh_target_strict,zh,valid,comp_00021,negative,semantic_only,1,1,,,,,,0.917837,0.869002,0.886085,0.440177,42402,70936,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/425704||market_item.xlsx|茶马古道|seller_raw:/shop/464140,zh_target_strict,zh,train,comp_00001,negative,text_clone_primary,1,1,,,,,,0.963843,0.933081,0.97006,0.938334,/shop/425704,/shop/464140,different_controller,public_contact_or_url_noise,1,1,0,1,0,1,review_notes_public_or_non_seller_keyword
market_item.xlsx|中文暗网交易市场|seller_raw:605004||market_item.xlsx|中文暗网交易市场|seller_raw:606193,zh_target_strict,zh,valid,comp_00118,negative,semantic_structural,1,1,,,,,,0.960543,0.933152,0.980907,0.873476,605004,606193,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:606036||market_item.xlsx|茶马古道|seller_raw:/shop/461572,zh_target_strict,zh,valid,comp_00118,negative,semantic_only,1,1,,,,,,0.932267,0.899464,0.978236,0.369146,606036,/shop/461572,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:601974||market_item.xlsx|茶马古道|seller_raw:/shop/458151,zh_target_strict,zh,train,silver_train_comp_00004,positive,text_clone_primary,1,1,,,,,,0.922573,0.834085,0.953746,0.48036,601974,/shop/458151,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:596149||market_item.xlsx|中文暗网交易市场|seller_raw:605180,zh_target_strict,zh,valid,comp_00118,negative,semantic_structural,1,1,,,,,,0.969454,0.947255,0.995537,0.994828,596149,605180,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:613722||market_item.xlsx|茶马古道|seller_raw:/shop/643,zh_target_strict,zh,valid,comp_00124,negative,semantic_only,1,1,,,,,,0.901137,0.87196,0.886848,0.468496,613722,/shop/643,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:345233||market_item.xlsx|茶马古道|seller_raw:/shop/7810,zh_target_strict,zh,test,comp_00043,positive,text_clone_primary,1,1,,,,,,0.946869,0.919661,0.978009,0.496048,345233,/shop/7810,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:531087||market_item.xlsx|中文暗网交易市场|seller_raw:565148,zh_target_strict,zh,train,comp_00001,negative,semantic_structural,1,1,,,,,,0.964281,0.941064,0.971479,1.0,531087,565148,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:505186||market_item.xlsx|茶马古道|seller_raw:/shop/661,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_only,0,0,,,,,,0.924045,0.907774,0.928264,0.347159,505186,/shop/661,uncertain,uncertain_insufficient_evidence,0,0,0,0,1,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:509079||market_item.xlsx|茶马古道|seller_raw:/shop/464484,zh_target_strict,zh,test,comp_00083,positive,text_clone_primary,1,1,,,,,,0.924916,0.904775,0.928404,0.276598,509079,/shop/464484,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:58517||market_item.xlsx|中文暗网交易市场|seller_raw:61132,zh_target_strict,zh,test,comp_00110,negative,semantic_structural,1,1,,,,,,0.958483,0.935578,0.949521,0.634587,58517,61132,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/394239||market_item.xlsx|茶马古道|seller_raw:/shop/7883,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_only,0,0,,,,,,0.944901,0.900147,0.959138,0.425756,/shop/394239,/shop/7883,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:25604||market_item.xlsx|中文暗网交易市场|seller_raw:42350,zh_target_strict,zh,train,silver_train_comp_00015,positive,text_clone_primary,1,1,,,,,,0.97666,0.983841,0.971005,0.773759,25604,42350,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:39215||market_item.xlsx|中文暗网交易市场|seller_raw:67272,zh_target_strict,zh,train,comp_00001,negative,semantic_structural,1,1,,,,,,0.916246,0.83138,0.848409,0.726992,39215,67272,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/434799||market_item.xlsx|茶马古道|seller_raw:/shop/440659,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_only,0,0,,,,,,0.94568,0.888757,0.918202,0.418734,/shop/434799,/shop/440659,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/464741||market_item.xlsx|茶马古道|seller_raw:/shop/464776,zh_target_strict,zh,train,silver_train_comp_00102,positive,semantic_structural,1,1,,,,,,0.953349,0.874441,0.927113,0.749384,/shop/464741,/shop/464776,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:490054||market_item.xlsx|中文暗网交易市场|seller_raw:507092,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_only,0,0,,,,,,0.959256,0.899208,0.959013,0.366296,490054,507092,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|茶马古道|seller_raw:/shop/7359||market_item.xlsx|茶马古道|seller_raw:/shop/740,zh_target_strict,zh,test,comp_00224,negative,semantic_structural,1,1,,,,,,0.966551,0.966321,0.958833,0.625,/shop/7359,/shop/740,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:503330||market_item.xlsx|茶马古道|seller_raw:/shop/451739,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_only,0,0,,,,,,0.934903,0.905914,0.937565,0.462688,503330,/shop/451739,uncertain,uncertain_insufficient_evidence,0,0,0,1,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:365633||market_item.xlsx|中文暗网交易市场|seller_raw:99610,zh_target_strict,zh,train,comp_00001,negative,semantic_structural,1,1,,,,,,0.934466,0.925965,0.90765,0.726575,365633,99610,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:605004||market_item.xlsx|茶马古道|seller_raw:/shop/447283,zh_target_strict,zh,valid,comp_00118,negative,semantic_only,1,1,,,,,,0.939642,0.924427,0.938316,0.296487,605004,/shop/447283,different_controller,semantic_topic_not_controller,1,1,0,0,1,0,embedding_cosine_bge_m3>=0.8|embedding_cosine_gte_multilingual_base>=0.8|embedding_cosine_labse>=0.8|embedding_cosine_multilingual_e5_large>=0.8
market_item.xlsx|茶马古道|seller_raw:/shop/445493||market_item.xlsx|茶马古道|seller_raw:/shop/467254,zh_target_strict,zh,train,silver_train_comp_00101,positive,semantic_structural,1,1,,,,,,0.943928,0.904275,0.963161,0.769036,/shop/445493,/shop/467254,same_controller,same_controller_style_structural_soft,1,1,0,0,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:509681||market_item.xlsx|茶马古道|seller_raw:/shop/446431,zh_target_strict,zh,valid,comp_00084,negative,semantic_only,1,1,,,,,,0.898975,0.881216,0.860198,0.461516,509681,/shop/446431,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/427129||market_item.xlsx|茶马古道|seller_raw:/shop/428431,zh_target_strict,zh,test,comp_00188,negative,semantic_structural,1,1,,,,,,0.962783,0.930316,0.963481,0.980055,/shop/427129,/shop/428431,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:605525||market_item.xlsx|茶马古道|seller_raw:/shop/463062,zh_target_strict,zh,train,comp_00121,negative,semantic_only,1,1,,,,,,0.877936,0.846976,0.965509,0.484648,605525,/shop/463062,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:596149||market_item.xlsx|中文暗网交易市场|seller_raw:605004,zh_target_strict,zh,valid,comp_00118,negative,semantic_structural,1,1,,,,,,0.966569,0.938235,0.992478,0.971037,596149,605004,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/427729||market_item.xlsx|茶马古道|seller_raw:/shop/428143,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_only,0,0,,,,,,0.926767,0.895368,0.859318,0.421268,/shop/427729,/shop/428143,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
market_item.xlsx|中文暗网交易市场|seller_raw:365633||market_item.xlsx|中文暗网交易市场|seller_raw:38978,zh_target_strict,zh,train,comp_00001,negative,semantic_structural,1,1,,,,,,0.924122,0.897356,0.907086,0.718461,365633,38978,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:567845||market_item.xlsx|中文暗网交易市场|seller_raw:569266,zh_target_strict,zh,train,comp_00001,negative,semantic_only,1,1,,,,,,0.886469,0.727458,0.808639,0.420621,567845,569266,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:43871||market_item.xlsx|中文暗网交易市场|seller_raw:46626,zh_target_strict,zh,train,comp_00061,positive,semantic_structural,1,1,,,,,,0.947934,0.915209,0.929507,0.830801,43871,46626,same_controller,same_controller_style_structural_soft,1,1,0,0,0,0,positive_without_direct_identifier
market_item.xlsx|茶马古道|seller_raw:/shop/427639||market_item.xlsx|茶马古道|seller_raw:/shop/449500,zh_target_strict,zh,test,comp_00088,negative,semantic_only,1,1,,,,,,0.919929,0.837702,0.857019,0.473028,/shop/427639,/shop/449500,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|中文暗网交易市场|seller_raw:562015||market_item.xlsx|茶马古道|seller_raw:/shop/414257,zh_target_strict,zh,train,silver_train_comp_00010,positive,text_clone_primary,1,1,,,,,,0.937497,0.9122,0.944443,0.369695,562015,/shop/414257,same_controller,same_controller_style_structural_soft,1,1,0,1,0,0,positive_without_direct_identifier
market_item.xlsx|中文暗网交易市场|seller_raw:438221||market_item.xlsx|中文暗网交易市场|seller_raw:61106,zh_target_strict,zh,train,comp_00059,negative,semantic_structural,1,1,,,,,,0.935757,0.923039,0.929767,0.864373,438221,61106,different_controller,ordinary_negative,1,1,0,0,0,0,negative_without_hard_ambiguity
market_item.xlsx|茶马古道|seller_raw:/shop/419972||market_item.xlsx|茶马古道|seller_raw:/shop/443850,zh_target_strict,zh,uncertain_holdout,,uncertain,semantic_only,0,0,,,,,,0.906454,0.818494,0.894829,0.419398,/shop/419972,/shop/443850,uncertain,uncertain_insufficient_evidence,0,0,0,0,0,0,uncertain_or_not_supervision_label
